Date,Close,High,Low,Open,Volume,Simple_Returns,Log_Returns,SMA_20,SMA_50,Price_SMA_ratio,Volatility_20,SMA_diff,Return_1,Return_5,SMA_Crossover,Signal,Position,Strategy_Return,Market_Return,Cumulative_Strategy,Cumulative_Market,Trade_Entry,Trade_ID,Close_t-1,Return_t-1,Momentum_5,Target
2022-04-01,361.5299987792969,364.9166564941406,355.5466613769531,360.3833312988281,54263100,0.006486599368272561,0.006465651918934319,311.55799865722656,301.0400646972656,1.160393892429156,0.036816913081438245,10.517933959960942,0.006486599368272561,0.07317143653289593,1,0,1,0.006486599368272561,0.006486599368272561,0.9914076052062684,0.9039907295015716,False,0,359.20001220703125,-0.014981813142339484,1.073171436532896,1
2022-04-04,381.8166809082031,383.3033447265625,357.510009765625,363.1266784667969,82035900,0.05611341298759176,0.05459557817973847,317.2391662597656,302.3837316894531,1.203560977069141,0.0356903803085233,14.855434570312525,0.05611341298759176,0.04910067279321373,1,0,1,0.05611341298759176,0.05611341298759176,1.047038869596247,0.9547167346430476,False,0,361.5299987792969,0.006486599368272561,1.0491006727932137,0
2022-04-05,363.7533264160156,384.2900085449219,362.4333190917969,378.76666259765625,80075100,-0.047308971544201106,-0.048464637280470575,321.686833190918,303.45879821777345,1.1307684644964364,0.0385420620244537,18.22803497314453,-0.047308971544201106,-0.007557552777684551,1,0,0,-0.047308971544201106,-0.047308971544201106,0.9975045375088456,0.9095500678110471,False,0,381.8166809082031,0.05611341298759176,0.9924424472223154,0
2022-04-06,348.586669921875,359.6666564941406,342.5666809082031,357.8233337402344,89348400,-0.041694894294368345,-0.042589069768463106,324.8,304.30786499023435,1.0732348211880387,0.039955848199799755,20.49213500976566,-0.041694894294368345,-0.04408630874073838,1,0,0,-0.0,-0.041694894294368345,0.9975045375088456,0.8716264738782299,False,0,363.7533264160156,-0.047308971544201106,0.9559136912592616,1
2022-04-07,352.4200134277344,358.86334228515625,340.5133361816406,350.7966613769531,79447200,0.010996816105212748,0.01093679078037125,328.4493347167969,305.106865234375,1.0729813586975478,0.03911356493730811,23.342469482421905,0.010996816105212748,-0.018875274356586313,1,0,0,0.0,0.010996816105212748,0.9975045375088456,0.8812115899239038,False,0,348.586669921875,-0.041694894294368345,0.9811247256434137,0
2022-04-08,341.8299865722656,349.4800109863281,340.8133239746094,347.7366638183594,55013700,-0.03004944796541842,-0.030510186068030958,332.2850006103516,306.4161315917969,1.0287252988981794,0.03755570183021153,25.868869018554676,-0.03004944796541842,-0.054490670963815435,1,0,0,-0.0,-0.03004944796541842,0.9975045375088456,0.8547316681059618,False,0,352.4200134277344,0.010996816105212748,0.9455093290361846,0
2022-04-11,325.30999755859375,336.15667724609375,324.8800048828125,326.79998779296875,59357100,-0.048328086073804455,-0.049534931817513166,335.7776672363281,307.2799981689453,0.9688255929469932,0.038470017624874814,28.497669067382787,-0.048328086073804455,-0.1479942762458688,1,0,0,-0.0,-0.048328086073804455,0.9975045375088456,0.8134241224797304,False,0,341.8299865722656,-0.03004944796541842,0.8520057237541312,1
2022-04-12,328.98333740234375,340.39666748046875,325.5333251953125,332.5466613769531,65976000,0.011291813566499442,0.01122853693277581,338.8620010375977,307.6148651123047,0.970847532018918,0.03765352912061572,31.24713592529298,0.011291813566499442,-0.09558672454284667,1,0,0,0.0,0.011291813566499442,0.9975045375088456,0.8226091560212649,False,0,325.30999755859375,-0.048328086073804455,0.9044132754571533,1
2022-04-13,340.7900085449219,342.0799865722656,324.3666687011719,327.02667236328125,55121100,0.03588835603591267,0.03525937358618668,341.8976684570313,308.22233215332034,0.9967602589479237,0.03713245775788017,33.675336303710935,0.03588835603591267,-0.022366493184322045,1,0,0,0.0,0.03588835603591267,0.9975045375088456,0.8521312462909577,False,0,328.98333740234375,0.011291813566499442,0.977633506815678,0
2022-04-14,328.3333435058594,337.57000732421875,327.39666748046875,333.0966796875,58422300,-0.03655231880843268,-0.03723709338922126,343.7876693725586,308.75126586914064,0.9550468872402996,0.03798825589854307,35.036403503417944,-0.03655231880843268,-0.06834648715775649,1,0,0,-0.0,-0.03655231880843268,0.9975045375088456,0.8209838733099035,False,0,340.7900085449219,0.03588835603591267,0.9316535128422435,1
2022-04-18,334.7633361816406,338.3066711425781,324.4700012207031,329.6766662597656,51715200,0.019583733431163042,0.01939443951963136,345.43600311279295,309.5055993652344,0.9691037794700645,0.03737611733158309,35.93040374755856,0.019583733431163042,-0.02067299730338623,1,0,0,0.0,0.019583733431163042,0.9975045375088456,0.8370618026360884,False,0,328.3333435058594,-0.03655231880843268,0.9793270026966138,1
2022-04-19,342.7166748046875,344.9800109863281,331.77667236328125,335.0199890136719,49847700,0.023758093445249484,0.023480261839117743,347.2191696166992,310.2044659423828,0.9870327009393459,0.03750604959557243,37.01470367431642,0.023758093445249484,0.05350796894263454,1,0,1,0.0,0.023758093445249484,0.9975045375088456,0.8569487951625656,False,0,334.7633361816406,0.019583733431163042,1.0535079689426345,0
2022-04-20,325.73333740234375,344.6666564941406,325.0833435058594,343.3333435058594,70711200,-0.04955503671370076,-0.05082502163771964,346.9395034790039,310.6701995849609,0.9388764730910975,0.03531305973796739,36.26930389404299,-0.04955503671370076,-0.009878919782570272,1,0,0,-0.04955503671370076,-0.04955503671370076,0.9480731635305116,0.8144826661565231,False,0,342.7166748046875,0.023758093445249484,0.9901210802174297,1
2022-04-21,336.260009765625,364.0733337402344,332.1400146484375,358.24334716796875,105416400,0.03231684066245499,0.03180563608534794,347.10066986083984,311.24873291015626,0.9687679655024547,0.036047018737307875,35.85193695068358,0.03231684066245499,-0.013292639648206594,1,0,0,0.0,0.03231684066245499,0.9480731635305116,0.840804172701035,False,0,325.73333740234375,-0.04955503671370076,0.9867073603517934,0
2022-04-22,335.01666259765625,344.95001220703125,331.3333435058594,338.3033447265625,69696600,-0.003697576672395231,-0.003704429607069112,346.95283660888674,311.73573303222656,0.9655971280480237,0.03591343870946375,35.21710357666018,-0.003697576672395231,0.0203552859433469,1,0,1,-0.0,-0.003697576672395231,0.9480731635305116,0.837695234806003,False,0,336.260009765625,0.03231684066245499,1.020355285943347,0
2022-04-25,332.67333984375,336.2066650390625,325.1000061035156,326.3233337402344,68341200,-0.006994645387893739,-0.007019222592886596,346.7425033569336,312.35886657714843,0.9594247507098923,0.035942023351769305,34.38363677978515,-0.006994645387893739,-0.006243205608264746,1,0,0,-0.006994645387893739,-0.006994645387893739,0.9414417279498372,0.8318358536954067,False,0,335.01666259765625,-0.003697576672395231,0.9937567943917353,0
2022-04-26,292.1400146484375,333.3333435058594,291.6666564941406,331.80999755859375,136133700,-0.12184121881948873,-0.1299278575282087,343.1521713256836,312.46833374023436,0.8513424627908568,0.04031658702222868,30.683837585449226,-0.12184121881948873,-0.1475757203383039,1,0,0,-0.0,-0.12184121881948873,0.9414417279498372,0.7304839594234084,False,0,332.67333984375,-0.006994645387893739,0.8524242796616961,1
2022-04-27,293.836669921875,306.0,292.4533386230469,299.52667236328125,76956300,0.005807678470473254,0.005790878918745771,339.51783752441406,312.5066668701172,0.8654528199884219,0.04028900250044905,27.011170654296848,0.005807678470473254,-0.09792263737828644,1,0,0,0.0,0.005807678470473254,0.9414417279498372,0.7347263753875778,False,0,292.1400146484375,-0.12184121881948873,0.9020773626217136,0
2022-04-28,292.5033264160156,300.0,273.8999938964844,299.99334716796875,124948500,-0.004537702888526063,-0.004548029513557434,335.9098373413086,312.2072003173828,0.8707792803305464,0.04029277127974121,23.70263702392583,-0.004537702888526063,-0.1301275265533598,1,0,0,-0.0,-0.004537702888526063,0.9414417279498372,0.7313924053917052,False,0,293.836669921875,0.005807678470473254,0.8698724734466402,0
2022-04-29,290.2533264160156,311.4666748046875,290.0,300.75,88133100,-0.007692220213591394,-0.007721957937068309,332.46250305175784,311.85633361816406,0.8730407903198302,0.04027987337558592,20.606169433593777,-0.007692220213591394,-0.13361525314757217,1,0,0,-0.0,-0.007692220213591394,0.9414417279498372,0.7257663739468839,False,0,292.5033264160156,-0.004537702888526063,0.8663847468524278,1
2022-05-02,300.9800109863281,302.1199951171875,282.6766662597656,286.92333984375,75781500,0.03695628471433299,0.03628977282780161,329.43500366210935,312.0336004638672,0.9136248657262707,0.041486458968434635,17.40140319824218,0.03695628471433299,-0.09526861657236374,1,0,0,0.0,0.03695628471433299,0.9414417279498372,0.7525880026985541,False,0,290.2533264160156,-0.007692220213591394,0.9047313834276363,1
2022-05-03,303.0833435058594,308.02667236328125,296.1966552734375,301.05999755859375,63709500,0.006988279761963367,0.006963974902024329,325.4983367919922,312.3820672607422,0.9311363815033654,0.03884357516026937,13.116269531249998,0.006988279761963367,0.03745919185562818,1,0,1,0.0,0.006988279761963367,0.9414417279498372,0.7578472982069088,False,0,300.9800109863281,0.03695628471433299,1.0374591918556282,1
2022-05-04,317.5400085449219,318.5,295.09332275390625,301.3133239746094,81643800,0.04769864576468552,0.04659599279666411,323.1876708984375,313.2560009765625,0.9825251305601618,0.039929422328283816,9.93166992187497,0.04769864576468552,0.08066841565196436,1,0,1,0.04769864576468552,0.04769864576468552,0.9863472234394098,0.7939955880278041,False,0,303.0833435058594,0.006988279761963367,1.0806684156519644,0
2022-05-05,291.09332275390625,315.20001220703125,285.8999938964844,313.00665283203125,92519100,-0.08328615317548016,-0.08695990905101429,320.31300354003906,313.984267578125,0.9087777253398944,0.042862557058657116,6.328735961914049,-0.08328615317548016,-0.004820470520406905,1,0,0,-0.08328615317548016,-0.08328615317548016,0.9041981575038256,0.727866749862665,False,0,317.5400085449219,0.04769864576468552,0.9951795294795931,0
2022-05-06,288.54998779296875,296.0,281.03668212890625,295.6666564941406,72903000,-0.008737180698190294,-0.00877557365586079,317.11950225830077,314.4168005371094,0.9099093109635953,0.04262721363312701,2.7027017211913744,-0.008737180698190294,-0.005868455132209238,1,0,0,-0.0,-0.008737180698190294,0.9041981575038256,0.7215072465449104,False,0,291.09332275390625,-0.08328615317548016,0.9941315448677908,0
2022-05-09,262.3699951171875,281.8766784667969,260.3833312988281,278.8166809082031,90810300,-0.09072948807249681,-0.0951126361970946,313.14650268554686,314.2650671386719,0.8378506317876788,0.04620952064013205,-1.1185644531250318,-0.09072948807249681,-0.1282809969426656,0,-1,0,-0.0,-0.09072948807249681,0.9041981575038256,0.6560452634252939,True,1,288.54998779296875,-0.008737180698190294,0.8717190030573344,1
2022-05-10,266.67999267578125,275.1199951171875,258.0833435058594,273.10333251953125,84401700,0.016427173986372612,0.016293707630266798,310.2150024414062,313.7958001708984,0.8596618170526813,0.04580309690937906,-3.5807977294921898,0.016427173986372612,-0.12011003445121471,0,0,0,0.0,0.016427173986372612,0.9041981575038256,0.6668222331105168,True,2,262.3699951171875,-0.09072948807249681,0.8798899655487853,0
2022-05-11,244.6666717529297,269.92333984375,242.39999389648438,265.0,97224600,-0.08254582843646041,-0.08615264955046516,305.99916915893556,312.92666717529295,0.7995664577306423,0.0483662199532581,-6.92749801635739,-0.08254582843646041,-0.229493401873745,0,-1,0,-0.0,-0.08254582843646041,0.9041981575038256,0.6117788394585587,True,3,266.67999267578125,0.016427173986372612,0.770506598126255,0
2022-05-12,242.6666717529297,253.22000122070312,226.6666717529297,233.6666717529297,140313000,-0.008174386751047313,-0.008207980246495447,301.09300231933594,311.9140673828125,0.805952545836851,0.04698002379538233,-10.821065063476567,-0.008174386751047313,-0.16636125673661373,0,-1,0,-0.0,-0.008174386751047313,0.9041981575038256,0.6067779226187175,False,3,244.6666717529297,-0.08254582843646041,0.8336387432633863,1
2022-05-13,256.5299987792969,262.45001220703125,250.52333068847656,257.82666015625,92150700,0.05712909369145702,0.05555683158900242,297.5028350830078,311.44940063476565,0.862277492944634,0.04940346128595701,-13.946565551757828,0.05712909369145702,-0.11096860290510857,0,0,0,0.0,0.05712909369145702,0.9041981575038256,0.6414425954099099,True,4,242.6666717529297,-0.008174386751047313,0.8890313970948914,0
2022-05-16,241.4566650390625,256.586669921875,239.69667053222656,255.72000122070312,86098500,-0.05875856161837267,-0.06055559591829793,292.8375015258789,310.68993408203124,0.8245414736190279,0.04994900511815643,-17.852432556152337,-0.05875856161837267,-0.07970930543633259,0,-1,0,-0.0,-0.05875856161837267,0.9041981575038256,0.6037523511428678,True,5,256.5299987792969,0.05712909369145702,0.9202906945636674,1
2022-05-17,253.8699951171875,254.82666015625,242.9499969482422,249.1199951171875,80236200,0.05141017778952928,0.050132289582274676,288.3951675415039,310.4034674072266,0.8802851909113638,0.051438045416443624,-22.008299865722677,0.05141017778952928,-0.048035090409529246,0,0,0,0.0,0.05141017778952928,0.9041981575038256,0.634791366855969,True,6,241.4566650390625,-0.05875856161837267,0.9519649095904708,0
2022-05-18,236.60333251953125,253.5,233.60333251953125,248.17333984375,87811800,-0.06801379812405906,-0.07043726926027942,283.9386672973633,309.6395343017578,0.8332902833263682,0.0522760779755174,-25.700867004394524,-0.06801379812405906,-0.032956426699346286,0,-1,0,-0.0,-0.06801379812405906,0.9041981575038256,0.5916167949797316,True,7,253.8699951171875,0.05141017778952928,0.9670435733006537,0
2022-05-19,236.47332763671875,244.6666717529297,231.3699951171875,235.6666717529297,90296700,-0.0005494634476534976,-0.0005496144580126333,278.94933319091797,308.6425341796875,0.8477285997843634,0.05123263093708923,-29.693200988769547,-0.0005494634476534976,-0.025522021921974836,0,-1,0,-0.0,-0.0005494634476534976,0.9041981575038256,0.5912917231758723,False,7,236.60333251953125,-0.06801379812405906,0.9744779780780252,0
2022-05-20,221.3000030517578,240.52667236328125,211.0,237.99667358398438,144973200,-0.06416505716141863,-0.06631616117599509,273.26350021362305,307.47986785888673,0.8098410613885758,0.052233071854874996,-34.21636764526369,-0.06416505716141863,-0.13733284955046854,0,-1,0,-0.0,-0.06416505716141863,0.9041981575038256,0.5533514559592188,False,7,236.47332763671875,-0.0005494634476534976,0.8626671504495315,1
2022-05-23,224.96665954589844,226.65333557128906,212.68666076660156,218.33999633789062,88903500,0.01656871415985961,0.016432950581559483,267.87816619873047,306.67686767578124,0.8398096147149323,0.052785229162950614,-38.79870147705077,0.01656871415985961,-0.06829385095042351,0,0,0,0.0,0.01656871415985961,0.9041981575038256,0.5625197780629492,True,8,221.3000030517578,-0.06416505716141863,0.9317061490495765,0
2022-05-24,209.3866729736328,217.97332763671875,206.85667419433594,217.8433380126953,89092500,-0.06925464690507588,-0.07176955888757142,263.74049911499026,305.75546783447265,0.7939117188154736,0.04847426737963666,-42.0149687194824,-0.06925464690507588,-0.17522087288425314,0,-1,0,-0.0,-0.06925464690507588,0.9041981575038256,0.523562669456078,True,9,224.96665954589844,0.01656871415985961,0.8247791271157469,1
2022-05-25,219.60000610351562,223.10667419433594,207.6699981689453,207.9499969482422,92139300,0.04877737911795821,0.04762508488803113,260.02866592407224,304.8015347290039,0.844522296505718,0.05037734500054211,-44.77286880493165,0.04877737911795821,-0.07186427272579532,0,0,0,0.0,0.04877737911795821,0.9041981575038256,0.5491006842761473,True,10,209.3866729736328,-0.06925464690507588,0.9281357272742047,1
2022-05-26,235.91000366210938,239.55667114257812,217.8866729736328,220.47332763671875,106003200,0.07427138936829314,0.07164265445291097,257.19899978637693,303.9182015991211,0.9172275314369431,0.05404149356901443,-46.71920181274419,0.07427138936829314,-0.0023821882164858366,0,0,0,0.0,0.07427138936829314,0.9041981575038256,0.5898831550004172,False,10,219.60000610351562,0.04877737911795821,0.9976178117835142,1
2022-05-27,253.2100067138672,253.26666259765625,240.17666625976562,241.0833282470703,89295000,0.07333306253742577,0.0707688185938516,255.34683380126953,303.1717352294922,0.9916316679725687,0.057116669650412566,-47.82490142822266,0.07333306253742577,0.14419341718059653,0,0,0,0.0,0.07333306253742577,0.9041981575038256,0.6331410932958368,False,10,235.91000366210938,0.07427138936829314,1.1441934171805965,0
2022-05-31,252.75332641601562,259.6000061035156,244.7433319091797,257.9466552734375,101914500,-0.001803563389055185,-0.0018051917677216725,252.9354995727539,302.19086853027346,0.9992797643784839,0.056260997022635525,-49.25536895751955,-0.001803563389055185,0.12351459956868882,0,0,0,-0.0,-0.001803563389055185,0.9041981575038256,0.631999183199862,False,10,253.2100067138672,0.07333306253742577,1.1235145995686888,0
2022-06-01,246.7899932861328,257.32666015625,243.63999938964844,251.72000122070312,77247900,-0.02359349020027357,-0.023876273341224673,250.12083206176757,300.9856015014648,0.986683081340413,0.05627150554227188,-50.864769439697255,-0.02359349020027357,0.17863276483317558,0,-1,0,-0.0,-0.02359349020027357,0.9041981575038256,0.6170881166644552,True,11,252.75332641601562,-0.001803563389055185,1.1786327648331756,1
2022-06-02,258.3333435058594,264.2099914550781,242.06666564941406,244.1566619873047,93473100,0.04677398003874078,0.04571303469577831,247.16049880981444,299.525735168457,1.0452048152914688,0.056223088169208214,-52.36523635864256,0.04677398003874078,0.17638131295900572,0,0,0,0.0,0.04677398003874078,0.9041981575038256,0.6459517839154626,True,12,246.7899932861328,-0.02359349020027357,1.1763813129590057,0
2022-06-03,234.51666259765625,247.79666137695312,233.4166717529297,243.22666931152344,112393800,-0.09219359988526965,-0.09672413884722543,244.33166580200196,297.55533477783206,0.9598291806666621,0.056876124399130604,-53.223668975830094,-0.09219359988526965,-0.005906239849196027,0,-1,0,-0.0,-0.09219359988526965,0.9041981575038256,0.5863991636039843,True,13,258.3333435058594,0.04677398003874078,0.994093760150804,1
2022-06-06,238.27999877929688,244.86666870117188,234.35000610351562,244.35333251953125,84204600,0.0160472016783606,0.01591980642197778,241.81816635131835,295.5614682006836,0.9853684790294822,0.057155855554251234,-53.743301849365224,0.0160472016783606,-0.05896294592907436,0,0,0,0.0,0.0160472016783606,0.9041981575038256,0.5958092292463594,True,14,234.51666259765625,-0.09219359988526965,0.9410370540709256,1
2022-06-07,238.8866729736328,239.99667358398438,230.0933380126953,234.0,72808500,0.0025460558898939833,0.002542820180630796,240.6440002441406,293.6016015625,0.9926973983613764,0.05374998632548093,-52.957601318359366,0.0025460558898939833,-0.05486239741731114,0,0,0,0.0,0.0025460558898939833,0.9041981575038256,0.5973261928437352,False,14,238.27999877929688,0.0160472016783606,0.9451376025826889,1
2022-06-08,241.86666870117188,249.9633331298828,239.17666625976562,240.086669921875,76210500,0.012474516432601446,0.012397350726358317,239.40333404541016,291.1600018310547,1.0102894751469689,0.05368090124218441,-51.75666778564451,0.012474516432601446,-0.01994944981117097,0,0,0,0.0,0.012474516432601446,0.9041981575038256,0.6047775482519877,False,14,238.8866729736328,0.0025460558898939833,0.980050550188829,0
2022-06-09,239.7066650390625,255.54666137695312,239.32666015625,249.33999633789062,96491400,-0.008930555308462429,-0.008970671737446728,239.15533370971679,288.6236682128906,1.0023053273401583,0.05039808703990157,-49.46833450317382,-0.008930555308462429,-0.07210326864512706,0,0,0,-0.0,-0.008930555308462429,0.9041981575038256,0.5993765489080071,False,14,241.86666870117188,0.012474516432601446,0.9278967313548729,0
2022-06-10,232.22999572753906,239.5,227.913330078125,235.1566619873047,97536600,-0.031190911234383223,-0.0316877053198606,238.63349990844728,285.9750015258789,0.9731659461753486,0.05085992340104034,-47.34150161743162,-0.031190911234383223,-0.009750551814905584,0,-1,0,-0.0,-0.031190911234383223,0.9041981575038256,0.5806814481750464,True,15,239.7066650390625,-0.008930555308462429,0.9902494481850944,0
2022-06-13,215.73666381835938,226.63333129882812,214.68333435058594,223.1666717529297,102767400,-0.07102153990705962,-0.07366972655880115,236.59383316040038,283.1057345581055,0.9118439856887531,0.05122810201041314,-46.51190139770512,-0.07102153990705962,-0.09460859105433317,0,-1,0,-0.0,-0.07102153990705962,0.9041981575038256,0.5394405575301932,False,15,232.22999572753906,-0.031190911234383223,0.9053914089456668,1
2022-06-14,220.88999938964844,226.3300018310547,211.73666381835938,218.2866668701172,97988700,0.023887157055640484,0.023606322357198544,235.56549987792968,280.2929345703125,0.9377009770281043,0.050186865623688945,-44.72743469238284,0.023887157055640484,-0.07533561148457524,0,0,0,0.0,0.023887157055640484,0.9041981575038256,0.5523262588500991,True,16,215.73666381835938,-0.07102153990705962,0.9246643885154248,1
2022-06-15,233.0,235.663330078125,218.14999389648438,220.9166717529297,119131800,0.05482367080362738,0.0533736162801124,234.52200012207032,277.31660095214846,0.9935102032164227,0.05038787156866144,-42.79460083007814,0.05482367080362738,-0.036659324531098214,0,0,0,0.0,0.05482367080362738,0.9041981575038256,0.582606811841496,False,16,220.88999938964844,0.023887157055640484,0.9633406754689018,0
2022-06-16,213.10000610351562,225.1666717529297,208.69332885742188,222.73666381835938,107390700,-0.08540769912654234,-0.08927688581957327,233.34683380126953,274.30353454589846,0.9132329015657561,0.05170096772745207,-40.95670074462893,-0.08540769912654234,-0.11099674233593404,0,-1,0,-0.0,-0.08540769912654234,0.9041981575038256,0.5328477045466634,True,17,233.0,0.05482367080362738,0.889003257664066,1
2022-06-17,216.75999450683594,220.97000122070312,213.19667053222656,213.43333435058594,92641800,0.017174980283869212,0.017029157609637507,232.36116714477538,271.66700103759763,0.9328580897159164,0.051913444511761254,-39.30583389282225,0.017174980283869212,-0.06661500023818245,0,0,0,0.0,0.017174980283869212,0.9041981575038256,0.5419993533665574,True,18,213.10000610351562,-0.08540769912654234,0.9333849997618175,1
2022-06-21,237.0366668701172,243.57666015625,224.3333282470703,224.60333251953125,122793000,0.0935443480214786,0.08942411634475682,233.14800033569335,269.3593341064453,1.0166789615558565,0.0540735696875089,-36.21133377075196,0.0935443480214786,0.09873149364028122,0,0,0,0.0,0.0935443480214786,0.9041981575038256,0.5927003295052949,False,18,216.75999450683594,0.017174980283869212,1.0987314936402812,0
2022-06-22,236.086669921875,246.8333282470703,233.82666015625,234.50332641601562,101107500,-0.004007805884153504,-0.004015858661335937,233.7040008544922,267.2444677734375,1.0101952429512162,0.05403443031712944,-33.54046691894533,-0.004007805884153504,0.06879745834676632,0,0,0,-0.0,-0.004007805884153504,0.9041981575038256,0.5903249016371639,False,18,237.0366668701172,0.0935443480214786,1.0687974583467663,0
2022-06-23,235.07000732421875,239.31666564941406,228.6366729736328,237.9066619873047,104202600,-0.004306310889948484,-0.0043156097521520964,234.9881675720215,265.43966796875,1.0003482718004182,0.051294232162011025,-30.451500396728477,-0.004306310889948484,0.00888415160608913,0,0,0,-0.0,-0.004306310889948484,0.9041981575038256,0.587782779084636,False,18,236.086669921875,-0.004007805884153504,1.0088841516060891,1
2022-06-24,245.7066650390625,246.06666564941406,236.086669921875,237.47000122070312,95770800,0.04524889345059324,0.04425503260828766,236.29350051879882,263.77413452148437,1.0398367475177963,0.051149057484046384,-27.480634002685548,0.04524889345059324,0.1530110652352954,0,0,0,0.0,0.04524889345059324,0.9041981575038256,0.6143792994275303,False,18,235.07000732421875,-0.004306310889948484,1.1530110652352954,0
